SMILES,SMILES_TARGET
CC(C)(C)c1ccc(OP(=O)(Oc2ccc(S(N)(=O)=O)cc2)C2OCC3ON=C(c4ccccc4C(N)=O)C(C(=O)NC(CS(=O)(=O)O)C(C=Cc4nc,CC(C)(C)c1ccc(OP(=O)(Oc2ccc(S(N)(=O)=O)cc2)C2OCC3ON=C(c4ccccc4C(N)=O)C(C(=O)NC(CS(=O)(=O)O)C(C=Cc4nc
Nc1cccc2c1-c1nc(O)c3c(n1)CCN(C(=O)Nc1ccc(F)cc1)C2,Nc1cccc2c1-c1nc(O)c3c(n1)CCN(C(=O)Nc1ccc(F)cc1)C2
Cc1nnc(NC=OCCn2c3ccccc3c(=O)n2-c2ccccc2)s1,Cc1nnc(NC=OCCn2c3ccccc3c(=O)n2-c2ccccc2)s1
COc1ccc(C(C)=O)cc1CSc1nnc(C)n2c(-c3ccco3)cc(C(F)(F)F)n12,COc1ccc(C(C)=O)cc1CSc1nnc(C)n2c(-c3ccco3)cc(C(F)(F)F)n12
CC(=O)NC(C)c1ccc(C2CN(c3nnc(Cc4ccccc4)c3)C2)cc1,CC(=O)NC(C)c1ccc(C2CN(c3nnc(Cc4ccccc4)c3)C2)cc1
CCOCCCN1C,CCOCCCN1C
N#Cc1nc(C(=O)NCC2(C(=O)O)CCCCC2)n(Cc2ccc(Cl)cc2)c(=O)n1-c1ccccc1,N#Cc1nc(C(=O)NCC2(C(=O)O)CCCCC2)n(Cc2ccc(Cl)cc2)c(=O)n1-c1ccccc1
O=C(O)c1ccc(-c2nc(C(CCc3ccccc3)nn3cc(OC(F)(F)F)ccc3=O)cn2)cc1,O=C(O)c1ccc(-c2nc(C(CCc3ccccc3)nn3cc(OC(F)(F)F)ccc3=O)cn2)cc1
COc1ccc2c(c1OC)C(=O)OC2c1c(-c2ccccc2)oc2cc3c(cc2c1C)CCNC3,COc1ccc2c(c1OC)C(=O)OC2c1c(-c2ccccc2)oc2cc3c(cc2c1C)CCNC3
CC(C)c1nnc2cc(C[SH](O)=Cc3cccc4ccccc34)nn1Cc1ccccc12,CC(C)c1nnc2cc(C[SH](O)=Cc3cccc4ccccc34)nn1Cc1ccccc12
O=C1c2ccccc2C(=O)c2c1c(Br)ccc1ccccc21,O=C1c2ccccc2C(=O)c2c1c(Br)ccc1ccccc21
CS(=O)(=O)Nc1nonc1-c1sc2ccsc12,CS(=O)(=O)Nc1nonc1-c1sc2ccsc12
CNc1nc2c(c(N)c3c(nc12)CCCC3)C(=O)c1ccc(Cl)cc1,CNc1nc2c(c(N)c3c(nc12)CCCC3)C(=O)c1ccc(Cl)cc1
COc1ccccc1N1CCN(Cc2cccc(CN3C(=O)C(=O)C4(O)CCc5c(C)cccc53)CC2)cc1,COc1ccccc1N1CCN(Cc2cccc(CN3C(=O)C(=O)C4(O)CCc5c(C)cccc53)CC2)cc1
Cc1ccc(-c2ccc(CC(O)c3ccccc3C)[n+]3nc(-c4ccc(Cl)cc4)ccc3c2)cc1C,Cc1ccc(-c2ccc(CC(O)c3ccccc3C)[n+]3nc(-c4ccc(Cl)cc4)ccc3c2)cc1C
CSc1nnc2cc3c(=O)n(Cc4ccccc4)c(=O)n(CC(C)C)c3nc1-2,CSc1nnc2cc3c(=O)n(Cc4ccccc4)c(=O)n(CC(C)C)c3nc1-2
CCC(C)C(NC(=O)C(CC(O)C1CC1(C)C)Cn1ccc(=O)n(C(C)c2ccccc2)c1=O,CCC(C)C(NC(=O)C(CC(O)C1CC1(C)C)Cn1ccc(=O)n(C(C)c2ccccc2)c1=O
COc1ccccc1CNC(=O)Cn1ncc2c3ccccc3n(Cc3ccccc3OC)c2c1C,COc1ccccc1CNC(=O)Cn1ncc2c3ccccc3n(Cc3ccccc3OC)c2c1C
NC(=O)c1ccc(-c2ccc(CC(C#N)NC(=O)C3NC4CC3)cc3N(C(=O)C3CC3)C2)cc1,NC(=O)c1ccc(-c2ccc(CC(C#N)NC(=O)C3NC4CC3)cc3N(C(=O)C3CC3)C2)cc1
COc1[nH]nc2cc(NC(=O)NC(c3ccccc3)C(C)(C)O)nc(C(C)C)n12,COc1[nH]nc2cc(NC(=O)NC(c3ccccc3)C(C)(C)O)nc(C(C)C)n12
CC1CCC2(C(=O)OCc3ccccc3)CCC3(C)C(=CCC4C5(C)CC(O)C(OC(=O)C(=O)NC6CCC67)C(C)(C)C5C(C)CCC(C(=O)O)=C5CC(,CC1CCC2(C(=O)OCc3ccccc3)CCC3(C)C(=CCC4C5(C)CC(O)C(OC(=O)C(=O)NC6CCC67)C(C)(C)C5C(C)CCC(C(=O)O)=C5CC(
Cc1c(NC(=O)c2ccc3ccccc3c2)cccc1-c1nc2nc3c(C)cccc3o2n1C,Cc1c(NC(=O)c2ccc3ccccc3c2)cccc1-c1nc2nc3c(C)cccc3o2n1C
O=C(Cn1cc[n+](CCCCCCCCCOCc2ccccc2)c(=O)n1)OCc1ccccc1,O=C(Cn1cc[n+](CCCCCCCCCOCc2ccccc2)c(=O)n1)OCc1ccccc1
c1ccc2c(c1)CN(CCC#N)CCCCc1c[nH]c(n3)c1cc1c2[nH]c2ccccc21,c1ccc2c(c1)CN(CCC#N)CCCCc1c[nH]c(n3)c1cc1c2[nH]c2ccccc21
N#CC1CCN(C(=O)OCC2CCCO2)CC1N1CCN(C(=O)C2C=NS(=O)(=O)c3cccc4c3N2C(=O)CC(NS(=O)(=O)c2ccccc2)C3)CC1,N#CC1CCN(C(=O)OCC2CCCO2)CC1N1CCN(C(=O)C2C=NS(=O)(=O)c3cccc4c3N2C(=O)CC(NS(=O)(=O)c2ccccc2)C3)CC1
CCn1cc2c(nc(N)c3cncc(Cl)c23)c1=O,CCn1cc2c(nc(N)c3cncc(Cl)c23)c1=O
CC(=O)OC1C(=O)OC2C=C3C4C(OC(C)=O)C=C5(C(O)CCC(C)C(C)C(O)C(C)CC3C(OCc3ccccc4C)C2OC)C(C)(C)C1(O)C3OC,CC(=O)OC1C(=O)OC2C=C3C4C(OC(C)=O)C=C5(C(O)CCC(C)C(C)C(O)C(C)CC3C(OCc3ccccc4C)C2OC)C(C)(C)C1(O)C3OC
CCOC(=O)Cc1nc2c(C(=O)Nc3ccn(Cc4ccc(C(F)(F)F)cn4)c(C)c3C)cccc2n1-c1ccccc1,CCOC(=O)Cc1nc2c(C(=O)Nc3ccn(Cc4ccc(C(F)(F)F)cn4)c(C)c3C)cccc2n1-c1ccccc1
Cc1ccccc1C=NNc1nnc(-c2ccccc2)c(O)n1)c1ccccc1,Cc1ccccc1C=NNc1nnc(-c2ccccc2)c(O)n1)c1ccccc1
Oc1cc(Nc2ccccc2)c2ccccc2s1,Oc1cc(Nc2ccccc2)c2ccccc2s1
CC(C)(C)OC(=O)N1CCC(n2nc(-c3cnc(Nc4nc(O)c(O)c5n(C)c5cccc45)n3)cc(N3CCOCC3)c2)CC1,CC(C)(C)OC(=O)N1CCC(n2nc(-c3cnc(Nc4nc(O)c(O)c5n(C)c5cccc45)n3)cc(N3CCOCC3)c2)CC1
COc1c(O)cc(CC2OC3(C=C(c4ccco4)C(=C)O4)C(O)C=CC32O)c(C)c1O,COc1c(O)cc(CC2OC3(C=C(c4ccco4)C(=C)O4)C(O)C=CC32O)c(C)c1O
COc1ccc(NC(=O)COc2nc3c(ccc4ccccc43)c(C)n2Cc2ccccc2)c(OC)c1,COc1ccc(NC(=O)COc2nc3c(ccc4ccccc43)c(C)n2Cc2ccccc2)c(OC)c1
Cc1cc2occc2c(=O)c1O,Cc1cc2occc2c(=O)c1O
O=C(OC1CCN(S(=O)(=O)c2ccc(NS(=O)(=O)c3cccc(F)c3)c2)CC1)N1Cc2ccccc2C1,O=C(OC1CCN(S(=O)(=O)c2ccc(NS(=O)(=O)c3cccc(F)c3)c2)CC1)N1Cc2ccccc2C1
Cc1c(C#N)c(N)c2c(n1C)C(C(=O)O)C1c1ccccc1O2,Cc1c(C#N)c(N)c2c(n1C)C(C(=O)O)C1c1ccccc1O2
O=C(NO)C1c2ccccc2C(=O)N(CC23CC4CC(CC2C3)C3)c2ccccc21,O=C(NO)C1c2ccccc2C(=O)N(CC23CC4CC(CC2C3)C3)c2ccccc21
Cc1ccc(Cn2nc3c4cnccc4n(C)c3c2=O)cc1,Cc1ccc(Cn2nc3c4cnccc4n(C)c3c2=O)cc1
CCN1CCN(CCc2ccc(Cl)c(-c3nc4ccccc4n3Cc3ccc(C(O)C(C)C)cc3)CC2)CC1,CCN1CCN(CCc2ccc(Cl)c(-c3nc4ccccc4n3Cc3ccc(C(O)C(C)C)cc3)CC2)CC1
CN(C)C)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1S3,CN(C)C)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1S3
CN(C)CC(=O)N1c2c3c(c(I)c(Br)c2CCc2cccc2S(=O)(=O)O)CCNC3CC1,CN(C)CC(=O)N1c2c3c(c(I)c(Br)c2CCc2cccc2S(=O)(=O)O)CCNC3CC1
Nc1ccc(CCN2CCOc3cc4nc(S(=O)(=O)Nc5cccc(Cl)c5)sc4ccc23)cc1,Nc1ccc(CCN2CCOc3cc4nc(S(=O)(=O)Nc5cccc(Cl)c5)sc4ccc23)cc1
O=c1oc(Cc2cccc(Br)c2)nc2c3ccccc3cc12,O=c1oc(Cc2cccc(Br)c2)nc2c3ccccc3cc12
CN(C)Cc1ccc(NC(=O)Nc2ccc(-c3nc(N(C)C)c4c(n3)CCC(CO)C4)c2)cc1,CN(C)Cc1ccc(NC(=O)Nc2ccc(-c3nc(N(C)C)c4c(n3)CCC(CO)C4)c2)cc1
CCCCCCC1=C(OC)C(O)C2N3C(=O)C4=C5OC4(C)CCCC4(C(=O)OC)C12C3,CCCCCCC1=C(OC)C(O)C2N3C(=O)C4=C5OC4(C)CCCC4(C(=O)OC)C12C3
Cc1nc2cnc3c(-c4cccc(NC(=O)c5ccc(C(F)(F)F)nc5)cc4)cnn2c3C1,Cc1nc2cnc3c(-c4cccc(NC(=O)c5ccc(C(F)(F)F)nc5)cc4)cnn2c3C1
CC(C)CC(CC(=O)NO)C(=O)NC(Cc1cn(C=O)Cc2ccc(N)nc2N)nn1,CC(C)CC(CC(=O)NO)C(=O)NC(Cc1cn(C=O)Cc2ccc(N)nc2N)nn1
CC=Cc1ccc2c(c1)c1c3c(c4c(c1n3CC(C)C)CC(=O)N3)CCC(C)(C)C2,CC=Cc1ccc2c(c1)c1c3c(c4c(c1n3CC(C)C)CC(=O)N3)CCC(C)(C)C2
CN(C)C1CCC(Nc2ccnc(-c3c[nH]c4ccc(-c5nccn6C)nc34)c2)C1,CN(C)C1CCC(Nc2ccnc(-c3c[nH]c4ccc(-c5nccn6C)nc34)c2)C1
CCc1cccc(NC(=O)c2cnn(-c3ccc(C4NC(=O)NC(C)(C)C4O)c3)cc2C2CC2)c1,CCc1cccc(NC(=O)c2cnn(-c3ccc(C4NC(=O)NC(C)(C)C4O)c3)cc2C2CC2)c1
CSCCC(NC(=O)OC(C)(C)C)C(=O)Oc1ccc2c(c1)nc(NCC(c1ccc(F)cc1)c1ccc(F)cc1)n2,CSCCC(NC(=O)OC(C)(C)C)C(=O)Oc1ccc2c(c1)nc(NCC(c1ccc(F)cc1)c1ccc(F)cc1)n2
COc1ccc(-c2cc3c(=O)n(CC(=O)NCCCN4CCN(c5ccccc5OC)CC4)nc(=O)n3Cc3ccccc3)s2,COc1ccc(-c2cc3c(=O)n(CC(=O)NCCCN4CCN(c5ccccc5OC)CC4)nc(=O)n3Cc3ccccc3)s2
NCc1ccc(Cl)cc1CNC(=O)C1CCCN1C(=O)C1(O)C2C3CC4C5C3C1C1C4C2C1,NCc1ccc(Cl)cc1CNC(=O)C1CCCN1C(=O)C1(O)C2C3CC4C5C3C1C1C4C2C1
O=c1c(Oc2ccc(F)cc2)c(-c2ccc3c(c2)OCO3)c(C2CCC2)n1CCN1CCS(=O)(=O)CC1,O=c1c(Oc2ccc(F)cc2)c(-c2ccc3c(c2)OCO3)c(C2CCC2)n1CCN1CCS(=O)(=O)CC1
CC(=O)OC1C(OC(=O)C(C)=CC(C)C2CCC3C2=CCC2C2(C)CCC2C4(C)CC(O)CC(N(C)CC(=O)N(O)C(Cc5ccccc5)C(=O)O)C(C)(,CC(=O)OC1C(OC(=O)C(C)=CC(C)C2CCC3C2=CCC2C2(C)CCC2C4(C)CC(O)CC(N(C)CC(=O)N(O)C(Cc5ccccc5)C(=O)O)C(C)(
CC1=C(SCCC(=O)NCCc2ccc(S(N)(=O)=O)cc2)C(c2ccc(O)cc2)C(C)(C)C2=C1C(=O)=C(O)C=C2Cl,CC1=C(SCCC(=O)NCCc2ccc(S(N)(=O)=O)cc2)C(c2ccc(O)cc2)C(C)(C)C2=C1C(=O)=C(O)C=C2Cl
CC(O)(C(=O)N1C2C=C(c3[nH]c4nccc5c4c3C)nc(-c3ccccn3)n1CC2)C(F)(F)F,CC(O)(C(=O)N1C2C=C(c3[nH]c4nccc5c4c3C)nc(-c3ccccn3)n1CC2)C(F)(F)F
Cc1cc(CNC(=O)c2cccc(C(=O)NO)c2)cc(=O)n1,Cc1cc(CNC(=O)c2cccc(C(=O)NO)c2)cc(=O)n1
Cc1sc2ncnc(N3CC(N4CCC(N(C)C)CC3)CC4Cc4ccccc4)c3c2c1C,Cc1sc2ncnc(N3CC(N4CCC(N(C)C)CC3)CC4Cc4ccccc4)c3c2c1C
Cn1ccc(-c2ccc(C(=O)c3ccccc3)cn2)cc1C(=O)NCc1cccc(Cl)c1,Cn1ccc(-c2ccc(C(=O)c3ccccc3)cn2)cc1C(=O)NCc1cccc(Cl)c1
COc1cc2ncn(-c3cc(OC(C)c4ccc(C(=O)Nc5ccnc5[nH]ccc45)cc3)C(C)C)c(=O)n2c1,COc1cc2ncn(-c3cc(OC(C)c4ccc(C(=O)Nc5ccnc5[nH]ccc45)cc3)C(C)C)c(=O)n2c1
Nc1ccc2c(c1)C=CS=2O,Nc1ccc2c(c1)C=CS=2O
CCCCn1c(=O)c(-c2cc(C#Cc3ccc(Cl)cc3)c(N(C)CC)cc2F)c(C)nn1C,CCCCn1c(=O)c(-c2cc(C#Cc3ccc(Cl)cc3)c(N(C)CC)cc2F)c(C)nn1C
COc1ccccc1-n1nc(-c2cnc(N3CCNC(c4ccsc4)C(C)(C)C)c3C2)c(C#N)n1,COc1ccccc1-n1nc(-c2cnc(N3CCNC(c4ccsc4)C(C)(C)C)c3C2)c(C#N)n1
CC(=O)c1cccc(OC(=O)c2cc3c(=O)n4cccc(C)c4sc3n2)c1,CC(=O)c1cccc(OC(=O)c2cc3c(=O)n4cccc(C)c4sc3n2)c1
Cc1ccc2nc3n(c(=O)c2c1)-c1ccccc1C(=O)NCCCCCCCN(O)C(Cc1ccccc1)C(N)=O)NCCC3=C(C)CCN(C)Cc1cccc2c1OCC2,Cc1ccc2nc3n(c(=O)c2c1)-c1ccccc1C(=O)NCCCCCCCN(O)C(Cc1ccccc1)C(N)=O)NCCC3=C(C)CCN(C)Cc1cccc2c1OCC2
COc1ccc2nc3c(cc2c1)C1CC1C(N)(NC(=O)c1cc(F)ccc1F)C(C)COC(C)=O,COc1ccc2nc3c(cc2c1)C1CC1C(N)(NC(=O)c1cc(F)ccc1F)C(C)COC(C)=O
O=C(CCn1c(O)c2c(c1O)C1CC2CC1C1(c2ccccc2)N1C(=O)Nc1cccc2ccccc12)NCc1nc2ccccc2s1,O=C(CCn1c(O)c2c(c1O)C1CC2CC1C1(c2ccccc2)N1C(=O)Nc1cccc2ccccc12)NCc1nc2ccccc2s1
COc1cc(C2CC(=O)OC3(C)C4CC5C(C)C(C)(C)CCC5(O)C46C(=O)C2(O)C(O)C(O)C(c2ccc(OC)cc2)C3OC(=O)c2c(O)cc(O)c,COc1cc(C2CC(=O)OC3(C)C4CC5C(C)C(C)(C)CCC5(O)C46C(=O)C2(O)C(O)C(O)C(c2ccc(OC)cc2)C3OC(=O)c2c(O)cc(O)c
O=C(O)c1ccc(-(=O)c2ccc(F)cc2F)o1,O=C(O)c1ccc(-(=O)c2ccc(F)cc2F)o1
O=C(NCCCCCCCCCCNc1c2c(nc(-c3ccc(F)cc3)c2-c2ccccc2)ncc1O)c1ccccc1O,O=C(NCCCCCCCCCCNc1c2c(nc(-c3ccc(F)cc3)c2-c2ccccc2)ncc1O)c1ccccc1O
N#Cc1ccc2c(c1)C(S)(=O)c1ccccc1-2,N#Cc1ccc2c(c1)C(S)(=O)c1ccccc1-2
CN1C(=O)Cc2cc3c(NS(C)(=O)=O)cccc3nc231,CN1C(=O)Cc2cc3c(NS(C)(=O)=O)cccc3nc231
CCOC(=O)C1=C(C(=O)OCC)=C(C)N(Cc2cccc3ccccc23)C2=NC(C)=C(C(=O)OCC)C(c3ccccc3)N12,CCOC(=O)C1=C(C(=O)OCC)=C(C)N(Cc2cccc3ccccc23)C2=NC(C)=C(C(=O)OCC)C(c3ccccc3)N12
O=c1cnc(OCC2CCCCN2Cc2cccnc2)cn1,O=c1cnc(OCC2CCCCN2Cc2cccnc2)cn1
N#Cc1c(N)ncnc1NC(Cc1ccc(-n2ccccc2C#N)cc1)c1nc(-c2ccccc2)cs1,N#Cc1c(N)ncnc1NC(Cc1ccc(-n2ccccc2C#N)cc1)c1nc(-c2ccccc2)cs1
COc1ccccc1-c1cc2ncccc2cc1Oc1cnc(N2CC(F)C2)n1,COc1ccccc1-c1cc2ncccc2cc1Oc1cnc(N2CC(F)C2)n1
COc1ccc(Nc2nccc(-c3c(-c4ccccc4Cl)c(N)n4cnnc34)n2)cc1,COc1ccc(Nc2nccc(-c3c(-c4ccccc4Cl)c(N)n4cnnc34)n2)cc1
CC(Sc1nc(O)c2cc(C)c(C(C)O)s2n1)C(=O)NC1CCCCC1,CC(Sc1nc(O)c2cc(C)c(C(C)O)s2n1)C(=O)NC1CCCCC1
COc1c(O)ccc2c1C13CCN(CC4=CC(C)(O)CCC4ON5C)CC1(O)C3CO2,COc1c(O)ccc2c1C13CCN(CC4=CC(C)(O)CCC4ON5C)CC1(O)C3CO2
COc1ccc(C(=O)Nc2ccc3c(c2)CCC3=C(C)C)cn1NC(=O)OC(C)(C)C,COc1ccc(C(=O)Nc2ccc3c(c2)CCC3=C(C)C)cn1NC(=O)OC(C)(C)C
COc1ccc2oc(C(=O)N3CCN(Cc4c5ccccc5cc5ccccc55)C(CCC(=O)OC(C)C)C4C4CCC3)cc2c1,COc1ccc2oc(C(=O)N3CCN(Cc4c5ccccc5cc5ccccc55)C(CCC(=O)OC(C)C)C4C4CCC3)cc2c1
Cc1cc(C)cc(C(CC(=O)N2CCC(C)n3c(-c4ccccc4)ccc(=O)c32)c2ccc(S(C)(=O)=O)cc2)c1,Cc1cc(C)cc(C(CC(=O)N2CCC(C)n3c(-c4ccccc4)ccc(=O)c32)c2ccc(S(C)(=O)=O)cc2)c1
NS(=O)(=O)NS(=O)(=O)OCC1OC(c2c(-c3ccc(F)cc3)nc3sc4c(c3c2=O)CCCC4)C12OCCO2,NS(=O)(=O)NS(=O)(=O)OCC1OC(c2c(-c3ccc(F)cc3)nc3sc4c(c3c2=O)CCCC4)C12OCCO2
OC1(c2ccccc2F)CCN(CC(cn2cc(C3CC3)nn2)c2ccc(Br)cc2)CC1,OC1(c2ccccc2F)CCN(CC(cn2cc(C3CC3)nn2)c2ccc(Br)cc2)CC1
O=C(COC(=O)Cc1ccccc1O)Nc1ccc(-n2c(O)ccc2O)cc1)c1cccs1,O=C(COC(=O)Cc1ccccc1O)Nc1ccc(-n2c(O)ccc2O)cc1)c1cccs1
Cc1cc2nc(O)cc3c2nnn(CCc2ccccc2)c1-3,Cc1cc2nc(O)cc3c2nnn(CCc2ccccc2)c1-3
Fc1cncc(-c2nc(N3CC4(C(c5c[nH]c6ccccc55)C4)C3)nc3[nH]cc(C4=CCCCC4)c23)c1,Fc1cncc(-c2nc(N3CC4(C(c5c[nH]c6ccccc55)C4)C3)nc3[nH]cc(C4=CCCCC4)c23)c1
CN1CCN(C(=O)CCC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc5c(c4)OCO5)[nH][nH]c2-3)CC1,CN1CCN(C(=O)CCC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc5c(c4)OCO5)[nH][nH]c2-3)CC1
Fc1ccc(C=C(CCCCCCn2cc(CCCn3cc(-c4ccccn4)nn3)S(=O)(=O)O)cn2)cc1,Fc1ccc(C=C(CCCCCCn2cc(CCCn3cc(-c4ccccn4)nn3)S(=O)(=O)O)cn2)cc1
CCc1ccn(C)c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)c1,CCc1ccn(C)c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)c1
N#CCc1nn2c(cc1-n1cccc1)C=CC(C#N)(c1cccc(Cl)c1)C2,N#CCc1nn2c(cc1-n1cccc1)C=CC(C#N)(c1cccc(Cl)c1)C2
CCCCC(=O)OCC(NC(=O)CCCCC1C(O)CC(O)C1C1CCC2(C)C(C(=O)CO)CCC12C)C5O,CCCCC(=O)OCC(NC(=O)CCCCC1C(O)CC(O)C1C1CCC2(C)C(C(=O)CO)CCC12C)C5O
Cc1cc(=O)n(=CC(=O)NC(C)c2ccccc2)c(C)n1,Cc1cc(=O)n(=CC(=O)NC(C)c2ccccc2)c(C)n1
CCOC(=O)c1noc2nc3c(c(=O)c12)CCC3,CCOC(=O)c1noc2nc3c(c(=O)c12)CCC3
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(Nc3ccc(S(=O)(=O)NCC4CCN(C)CC4)cc3)c3cc[nH]c23)nc1,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(Nc3ccc(S(=O)(=O)NCC4CCN(C)CC4)cc3)c3cc[nH]c23)nc1
C=CCN1C(=O)C2(C(Cc3cc(Cl)c(O)cc3O)c3c(O)n(C)c(O)cc32)C(=O)N2CCCN21,C=CCN1C(=O)C2(C(Cc3cc(Cl)c(O)cc3O)c3c(O)n(C)c(O)cc32)C(=O)N2CCCN21
COc1cccc(CNC(=O)c2cc(C)c3c(n2)n(C)c3ccccc23)c1,COc1cccc(CNC(=O)c2cc(C)c3c(n2)n(C)c3ccccc23)c1
C=C(CCC12OC(CN(C)C)C(O)(C(=O)O)C(C(=O)O)(O1)C(OCCCCCCCCCCCCCCCC(=O)O)C13C=CC4CC(N(C)S(C)(=O)=O)CCC4(,C=C(CCC12OC(CN(C)C)C(O)(C(=O)O)C(C(=O)O)(O1)C(OCCCCCCCCCCCCCCCC(=O)O)C13C=CC4CC(N(C)S(C)(=O)=O)CCC4(
CCCCCCSc1ccc(C(=O)=NO)cc1,CCCCCCSc1ccc(C(=O)=NO)cc1
O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C4)c1ccc2ccccc2c1,O=C(OC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C4)c1ccc2ccccc2c1
COc1ccccc1NC(=O)c1ccc2c3ccc(NC(=O)CCN(C)C)cc3c(O)n(CCc3ccc(OC)cc3)c2c1,COc1ccccc1NC(=O)c1ccc2c3ccc(NC(=O)CCN(C)C)cc3c(O)n(CCc3ccc(OC)cc3)c2c1
CCCCCCCCCCCCCCCCC1=C(C)C(=O)CC2(C)OC1=O,CCCCCCCCCCCCCCCCC1=C(C)C(=O)CC2(C)OC1=O
O=C(O)c1[nH]c2c(c3Cc4ccc(F)cc4)c(O)ccc(O)c1c(=O)n3CC(O)C2,O=C(O)c1[nH]c2c(c3Cc4ccc(F)cc4)c(O)ccc(O)c1c(=O)n3CC(O)C2
CCCCCCCCCCNS(=O)(=O)c1ccc2oc(Nc3ncc[nH]n3)nc2c1,CCCCCCCCCCNS(=O)(=O)c1ccc2oc(Nc3ncc[nH]n3)nc2c1
CCOC(=O)c1c(O)c2c3c(ccc2c1C(=O)OCC)CN(Cc1ccc(F)cc1)CC3,CCOC(=O)c1c(O)c2c3c(ccc2c1C(=O)OCC)CN(Cc1ccc(F)cc1)CC3
CN1CCC23c4c5ccc(O)c4OC2c2ncc(-c4ccc(Cl)cc4)cc2CC31C,CN1CCC23c4c5ccc(O)c4OC2c2ncc(-c4ccc(Cl)cc4)cc2CC31C
CC(C)n1cc(C(=O)c2cc(NC3CC3)c3ncn(C4CCN(Cc5ccc(F)cc5O)CC4)c3N2)cn1,CC(C)n1cc(C(=O)c2cc(NC3CC3)c3ncn(C4CCN(Cc5ccc(F)cc5O)CC4)c3N2)cn1
CC(C)CCN1c2nc3ccc(C(=O)NCCc4ccccc4)cc3n(CCCc3ccccn3)c2c(=O)n1C)CCN1CCOCC1,CC(C)CCN1c2nc3ccc(C(=O)NCCc4ccccc4)cc3n(CCCc3ccccn3)c2c(=O)n1C)CCN1CCOCC1
CCCCCCCCC=CCCCCCCCc1nc(O)cs1CC(=O)O,CCCCCCCCC=CCCCCCCCc1nc(O)cs1CC(=O)O
c1ccc(-c2c[n+](CCCCc3ccccc3)c3n2C(c2ccc(F)cc2)C(Cl)(Cl)Cl)cn1,c1ccc(-c2c[n+](CCCCc3ccccc3)c3n2C(c2ccc(F)cc2)C(Cl)(Cl)Cl)cn1
CC1CN(c2nc(N3CCOCC3)c3[nH]c(-c4nc(NCC5(O)CCC5)ncc4F)c(N)n3n2)C1,CC1CN(c2nc(N3CCOCC3)c3[nH]c(-c4nc(NCC5(O)CCC5)ncc4F)c(N)n3n2)C1
Cc1coc2c1c(O)c1c3c4c(cccc14)CC23C(=O)O,Cc1coc2c1c(O)c1c3c4c(cccc14)CC23C(=O)O
Clc1cc(Cl)cc(CSc2nc3c(ccn2Cc2ccccc2)n2cccc2)c1,Clc1cc(Cl)cc(CSc2nc3c(ccn2Cc2ccccc2)n2cccc2)c1
O=C(O)c1cc2c3c(n1c1ccccc13)CCC2,O=C(O)c1cc2c3c(n1c1ccccc13)CCC2
NC(=O)c1cccc2nc(C(Nc3nc(N)nc(N)c3Cl)c3cc[nH]4c(Cl)ccc34)nn12,NC(=O)c1cccc2nc(C(Nc3nc(N)nc(N)c3Cl)c3cc[nH]4c(Cl)ccc34)nn12
CN(C)c1cccc2c(S(=O)(=O)NC3CCC(Nc4cncc(-c5ccnc(N=S(C)(=O)=O)c5)c4)CC3)cccc12,CN(C)c1cccc2c(S(=O)(=O)NC3CCC(Nc4cncc(-c5ccnc(N=S(C)(=O)=O)c5)c4)CC3)cccc12
CNC(=O)C(NC(=O)C(CCCC(=O)NO)NC(=O)C(CCCN=C(N)NC(=O)Cc1ccc(OC)cs1)C(C)C)C(C)C,CNC(=O)C(NC(=O)C(CCCC(=O)NO)NC(=O)C(CCCN=C(N)NC(=O)Cc1ccc(OC)cs1)C(C)C)C(C)C
Nc1ccc(C(=O)c2c(O)c3cccc4[nH]nc2c3=[N+](=O)[O-])cc1,Nc1ccc(C(=O)c2c(O)c3cccc4[nH]nc2c3=[N+](=O)[O-])cc1
c1ccc2c(CCc3ccc(NC4CCCCC4)cc3)cc(-c3ccccc3)oc2c1,c1ccc2c(CCc3ccc(NC4CCCCC4)cc3)cc(-c3ccccc3)oc2c1
CCC(=O)N1N=C(ccc2ccc(Cl)cc2Cl)CC1c1ccccc1,CCC(=O)N1N=C(ccc2ccc(Cl)cc2Cl)CC1c1ccccc1
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(=O)c(-c3ccnc4ccccc34)c(N3CCCCC3)nn12,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(=O)c(-c3ccnc4ccccc34)c(N3CCCCC3)nn12
