0,1,2
CC1=NNC(=O)NN1,31658,1
CC1=NNC(=N)NO1,31659,1
CC1=NNC(=O)NO1,31660,1
CC1=NOC(=N)NC1,31661,1
CC1=NOC(=O)NC1,31662,1
CC1=NNC(=N)ON1,31663,2
CC1=NNC(=O)ON1,31664,2
CC1=NOC(=N)NO1,31665,1
CC1=NOC(=O)NO1,31666,1
CC1=CCC(=C)OC1,31667,1
FC1=CCC(=C)OC1,31668,1
CC1=CCC(=O)OC1,31669,1
FC1=CCC(=O)OC1,31670,1
CC1=CNC(=N)OC1,31671,1
FC1=CNC(=N)OC1,31672,1
CC1=CNC(=O)OC1,31673,1
FC1=CNC(=O)OC1,31674,1
CC1=NNC(=N)OC1,31675,1
CC1=NNC(=O)OC1,31676,1
CC1=COC(=O)OC1,31677,1
FC1=COC(=O)OC1,31678,1
CC1=NOC(=O)OC1,31679,1
CC1=NOC(=O)ON1,31680,1
CC1C=CC(C)C=C1,31681,1
CC1C=CC(N)C=C1,31682,1
CC1C=CC(O)C=C1,31683,1
CC1C=CC(F)C=C1,31684,1
NC1C=CC(N)C=C1,31685,1
NC1C=CC(O)C=C1,31686,1
NC1C=CC(F)C=C1,31687,1
OC1C=CC(O)C=C1,31688,1
OC1C=CC(F)C=C1,31689,1
FC1C=CC(F)C=C1,31690,1
CC1C=CN(C)C=N1,31691,1
CC1C=CN(N)C=N1,31692,1
CC1C=CN(O)C=N1,31693,1
CC1C=NN(C)C=N1,31694,1
CN1C=NN(C)C=N1,31695,1
CC1C=CC(=C)C=C1,31696,1
Cc1ccc(O)cc1,31697,1
NC1C=CC(=C)C=C1,31698,1
OC1C=CC(=C)C=C1,31699,1
FC1C=CC(=C)C=C1,31700,1
Oc1ccc(F)cc1,31701,1
Cn1ccc(=O)cc1,31702,1
Nn1ccc(=O)cc1,31703,1
On1ccc(=O)cc1,31704,1
Cn1ccc(=N)nc1,31705,1
Cn1ccc(=O)nc1,31706,1
Nn1ccc(=N)nc1,31707,1
Nn1ccc(=O)nc1,31708,1
On1ccc(=N)nc1,31709,1
On1ccc(=O)nc1,31710,1
Cn1cnc(=N)nc1,31711,1
Cn1cnc(=O)nc1,31712,1
Nn1cnc(=N)nc1,31713,1
Nn1cnc(=O)nc1,31714,1
On1cnc(=N)nc1,31715,1
On1cnc(=O)nc1,31716,1
Cn1ccc(=O)cn1,31717,1
Nn1ccc(=O)cn1,31718,1
On1ccc(=O)cn1,31719,1
Cn1ccc(=N)nn1,31720,1
Cn1ccc(=O)nn1,31721,1
Nn1ccc(=N)nn1,31722,1
Nn1ccc(=O)nn1,31723,1
On1ccc(=N)nn1,31724,1
On1ccc(=O)nn1,31725,1
Cn1cnc(=N)cn1,31726,1
Cn1cnc(=O)cn1,31727,1
Nn1cnc(=N)cn1,31728,1
Nn1cnc(=O)cn1,31729,1
On1cnc(=N)cn1,31730,1
On1cnc(=O)cn1,31731,1
Cn1cnc(=N)nn1,31732,1
Cn1cnc(=O)nn1,31733,1
Nn1cnc(=N)nn1,31734,1
Nn1cnc(=O)nn1,31735,1
On1cnc(=N)nn1,31736,1
On1cnc(=O)nn1,31737,1
Cn1ncc(=O)cn1,31738,1
Cn1ncc(=N)nn1,31739,1
Cn1ncc(=O)nn1,31740,1
C=C1C=CC(=C)C=C1,31741,1
C=C1C=CC(=O)C=C1,31742,1
O=C1C=CC(=O)C=C1,31743,1
C=C1C=CC(=N)N=C1,31744,1
C=C1C=CC(=O)N=C1,31745,1
N=C1C=CC(=O)C=N1,31746,1
O=C1C=CC(=O)N=C1,31747,1
C=C1C=NC(=N)N=C1,31748,1
C=C1C=NC(=O)N=C1,31749,1
N=C1N=CC(=O)C=N1,31750,1
O=C1C=NC(=O)N=C1,31751,1
N=C1C=NC(=N)C=N1,31752,1
N=C1C=NC(=O)C=N1,31753,1
O=C1C=NC(=O)C=N1,31754,1
CC1CC=C(C)C=C1,31755,1
CC1CC=C(F)C=C1,31756,1
CC1=CCC(N)C=C1,31757,1
NC1CC=C(F)C=C1,31758,1
CC1=CCC(O)C=C1,31759,1
OC1CC=C(F)C=C1,31760,1
CC1=CCC(F)C=C1,31761,1
FC1CC=C(F)C=C1,31762,1
CC1NN=C(C)C=C1,31763,1
CC1OC=C(C)C=C1,31764,1
CC1OC=C(F)C=C1,31765,1
CC1ON=C(C)C=C1,31766,1
CN1CC=C(C)C=N1,31767,1
CN1CC=C(F)C=N1,31768,1
CC1=CCC(=C)C=C1,31769,1
FC1=CCC(=C)C=C1,31770,1
Cc1ccc(N)nc1,31771,2
Nc1ccc(N)nc1,31772,2
Nc1ccc(F)cn1,31773,2
Cc1ccc(O)nc1,31774,2
Nc1ccc(O)nc1,31775,2
Oc1ccc(F)cn1,31776,2
Cc1ccc(N)nn1,31777,2
Nc1ccc(F)nn1,31778,2
Cc1ccc(O)nn1,31779,2
Oc1ccc(F)nn1,31780,2
Cc1cnc(N)cn1,31781,2
Nc1cnc(N)cn1,31782,2
Nc1cnc(O)cn1,31783,2
Nc1cnc(F)cn1,31784,2
Cc1cnc(O)cn1,31785,2
Nc1c[nH]c(=O)cn1,31786,2
Oc1cnc(O)cn1,31787,2
Oc1cnc(F)cn1,31788,2
Cc1ncc(N)nn1,31789,2
Nc1cnc(N)nn1,31790,2
Nc1cnc(O)nn1,31791,2
Cc1ncc(O)nn1,31792,2
Nc1ncc(=O)[nH]n1,31793,2
Oc1cnc(O)nn1,31794,2
CC1=COC(=C)C=C1,31795,1
FC1=COC(=C)C=C1,31796,1
Cc1ccc(=O)oc1,31797,1
Nc1ccc(=O)oc1,31798,1
Fc1ccc(=O)oc1,31799,1
Cc1ccc(=O)on1,31800,1
Fc1ccc(=O)on1,31801,1
Cc1coc(=O)cn1,31802,1
Nc1coc(=O)cn1,31803,1
Oc1coc(=O)cn1,31804,1
Fc1coc(=O)cn1,31805,1
Cc1ncc(=O)on1,31806,1
Nc1ncc(=O)on1,31807,1
Oc1ncc(=O)on1,31808,1
Cc1cnc(=N)[nH]c1,31809,1
Nc1cnc(=N)[nH]c1,31810,1
Oc1cnc(=N)[nH]c1,31811,1
Fc1cnc(=N)[nH]c1,31812,1
Cc1cnc(=O)[nH]c1,31813,1
Nc1cnc(=O)[nH]c1,31814,1
Oc1cnc(=O)[nH]c1,31815,1
Fc1cnc(=O)[nH]c1,31816,1
Cc1c[nH]c(=N)nn1,31817,2
Fc1c[nH]c(=N)nn1,31818,2
Cc1cnc(=O)[nH]n1,31819,2
Fc1cnc(=O)[nH]n1,31820,2
Cc1c[nH]c(=O)nn1,31821,1
Oc1c[nH]c(=O)nn1,31822,1
Fc1c[nH]c(=O)nn1,31823,1
Cc1nnc(=N)[nH]n1,31824,1
Nc1nnc(=N)[nH]n1,31825,1
Oc1nnc(=N)[nH]n1,31826,1
Cc1nnc(=O)[nH]n1,31827,1
Nc1nnc(=O)[nH]n1,31828,1
Oc1nnc(=O)[nH]n1,31829,1
Cc1cnc(=N)oc1,31830,1
Nc1cnc(=N)oc1,31831,1
Oc1cnc(=N)oc1,31832,1
Fc1cnc(=N)oc1,31833,1
Cc1cnc(=O)oc1,31834,1
Nc1cnc(=O)oc1,31835,1
Oc1cnc(=O)oc1,31836,1
Fc1cnc(=O)oc1,31837,1
Cc1cnc(=N)on1,31838,1
Fc1cnc(=N)on1,31839,1
Cc1cnc(=O)on1,31840,1
Fc1cnc(=O)on1,31841,1
Cc1coc(=N)nn1,31842,1
Nc1coc(=N)nn1,31843,1
Oc1coc(=N)nn1,31844,1
Fc1coc(=N)nn1,31845,1
Cc1coc(=O)nn1,31846,1
Nc1coc(=O)nn1,31847,1
Oc1coc(=O)nn1,31848,1
Fc1coc(=O)nn1,31849,1
Cc1nnc(=N)on1,31850,1
Nc1nnc(=N)on1,31851,1
Oc1nnc(=N)on1,31852,1
Cc1nnc(=O)on1,31853,1
Nc1nnc(=O)on1,31854,1
Oc1nnc(=O)on1,31855,1
CC1=CC=C(C)CC1,31856,1
CC1=CC=C(F)CC1,31857,1
FC1=CC=C(F)CC1,31858,1
CC1=CC=C(C)OC1,31859,1
CC1=CC=C(F)CO1,31860,1
CC1=NN=C(C)CC1,31861,1
CC1=NN=C(C)NC1,31862,2
NC1=NNC(=N)CN1,31863,2
CC1=NN=C(C)OC1,31864,1
NC1=NNC(=N)CO1,31865,2
CC1=NN=C(C)NN1,31866,2
NC1=NNC(=N)NN1,31867,1
CC1=NN=C(C)ON1,31868,2
NC1=NNC(=N)NO1,31869,1
Cc1ccc(C)cc1,31870,1
Cc1ccc(N)cc1,31871,1
Cc1ccc(F)cc1,31872,1
Nc1ccc(N)cc1,31873,1
Nc1ccc(O)cc1,31874,1
Nc1ccc(F)cc1,31875,1
Fc1ccc(F)cc1,31876,1
Cc1ccc(C)nc1,31877,1
Cc1ccc(F)nc1,31878,1
Cc1ccc(N)cn1,31879,1
Nc1ccc(F)nc1,31880,1
Cc1ccc(O)cn1,31881,1
Oc1ccc(F)nc1,31882,1
Cc1ccc(F)cn1,31883,1
Fc1ccc(F)nc1,31884,1
Cc1cnc(C)nc1,31885,1
Cc1cnc(N)nc1,31886,1
Cc1cnc(O)nc1,31887,1
Cc1ncc(N)cn1,31888,1
Nc1cnc(N)nc1,31889,1
Nc1cnc(O)nc1,31890,1
Cc1ncc(O)cn1,31891,1
Nc1ncc(O)cn1,31892,1
Oc1cnc(O)nc1,31893,1
Cc1ncc(F)cn1,31894,1
Nc1ncc(F)cn1,31895,1
Oc1ncc(F)cn1,31896,1
Cc1ccc(C)nn1,31897,1
Cc1ccc(F)nn1,31898,1
Nc1ccc(O)nn1,31899,1
Fc1ccc(F)nn1,31900,1
Cc1cnc(C)cn1,31901,1
Cc1cnc(F)cn1,31902,1
Fc1cnc(F)cn1,31903,1
Cc1cnc(C)nn1,31904,1
Cc1cnc(N)nn1,31905,1
Cc1cnc(O)nn1,31906,1
Nc1ncc(O)nn1,31907,1
Cc1ncc(F)nn1,31908,1
Nc1ncc(F)nn1,31909,1
Oc1ncc(F)nn1,31910,1
Cc1nnc(C)nn1,31911,1
Cc1nnc(N)nn1,31912,1
Cc1nnc(O)nn1,31913,1
Nc1nnc(N)nn1,31914,1
Nc1nnc(O)nn1,31915,1
Oc1nnc(O)nn1,31916,1
CC1=CCC(C)=CC1,31917,1
CC1=CCC(F)=CC1,31918,1
FC1=CCC(F)=CC1,31919,1
CC1=COC(C)=CC1,31920,1
CC1=CCC(F)=CO1,31921,1
CC1=CN=C(C)NC1,31922,2
CC1=NC=C(F)CN1,31923,2
CC1=NOC(C)=NN1,31924,2
CC1=COC(C)=CO1,31925,1
CC1=NOC(C)=NO1,31926,1
CC1C2CCC1(C)C2,31927,1
CC12CCC(C1)C2N,31928,1
CC12CCC(C1)C2O,31929,1
CC12CCC(C1)C2F,31930,1
CC1C2CCC1(N)C2,31931,1
NC1C2CCC1(N)C2,31932,1
NC12CCC(C1)C2O,31933,1
NC12CCC(C1)C2F,31934,1
CC1C2CCC1(O)C2,31935,1
NC1C2CCC1(O)C2,31936,1
OC1C2CCC1(O)C2,31937,1
OC12CCC(C1)C2F,31938,1
CC1C2CCC1(F)C2,31939,1
NC1C2CCC1(F)C2,31940,1
OC1C2CCC1(F)C2,31941,1
FC1C2CCC1(F)C2,31942,1
CC1C2CC1(C)CN2,31943,1
CC12CNC(C1)C2N,31944,1
CC12CNC(C1)C2O,31945,1
CC12CNC(C1)C2F,31946,1
CC1C2CC1(N)CN2,31947,1
NC1C2CC1(N)CN2,31948,1
NC12CNC(C1)C2O,31949,1
NC12CNC(C1)C2F,31950,1
CC1C2CC1(O)CN2,31951,1
NC1C2CC1(O)CN2,31952,1
OC1C2CC1(O)CN2,31953,1
OC12CNC(C1)C2F,31954,1
CC1C2CC1(F)CN2,31955,1
NC1C2CC1(F)CN2,31956,1
OC1C2CC1(F)CN2,31957,1
FC1C2CC1(F)CN2,31958,1
CC1C2CC1(C)CO2,31959,1
CC12COC(C1)C2N,31960,1
CC12COC(C1)C2O,31961,1
CC12COC(C1)C2F,31962,1
CC1C2CC1(N)CO2,31963,1
NC1C2CC1(N)CO2,31964,1
NC12COC(C1)C2O,31965,1
NC12COC(C1)C2F,31966,1
CC1C2CC1(O)CO2,31967,1
NC1C2CC1(O)CO2,31968,1
OC1C2CC1(O)CO2,31969,1
OC12COC(C1)C2F,31970,1
CC1C2CC1(F)CO2,31971,1
NC1C2CC1(F)CO2,31972,1
OC1C2CC1(F)CO2,31973,1
FC1C2CC1(F)CO2,31974,1
CC1C2CNC1(C)C2,31975,1
CC12CC(CN1)C2N,31976,1
CC12CC(CN1)C2O,31977,1
CC12CC(CN1)C2F,31978,1
CC1C2COC1(C)C2,31979,1
CC12CC(CO1)C2N,31980,1
CC12CC(CO1)C2O,31981,1
CC12CC(CO1)C2F,31982,1
CC1C2CCC1(C)N2,31983,1
CC12CCC(N1)C2N,31984,1
CC12CCC(N1)C2O,31985,1
CC12CCC(N1)C2F,31986,1
CC1C2CCC1(C)O2,31987,1
CC12CCC(O1)C2N,31988,1
CC12CCC(O1)C2O,31989,1
CC12CCC(O1)C2F,31990,1
CN1C2CCC1(C)C2,31991,1
CC1N2CCC1(C)C2,31992,1
CC1N2CCC1(N)C2,31993,1
CC1N2CCC1(O)C2,31994,1
CC1N2CCC1(F)C2,31995,1
CC12CCC(C1)C2=O,31996,1
OC12CCC(C1)C2=O,31997,1
FC12CCC(C1)C2=O,31998,1
CC12CNC(C1)C2=O,31999,1
OC12CNC(C1)C2=O,32000,1
FC12CNC(C1)C2=O,32001,1
CC12COC(C1)C2=O,32002,1
OC12COC(C1)C2=O,32003,1
FC12COC(C1)C2=O,32004,1
CC12CC(CN1)C2=O,32005,1
CC12CC(CO1)C2=O,32006,1
CC12CCC(N1)C2=O,32007,1
CC12CCC(O1)C2=O,32008,1
CC1C2CC1(C)C=C2,32009,1
CC12CC(C=C1)C2N,32010,1
CC12CC(C=C1)C2O,32011,1
CC12CC(C=C1)C2F,32012,1
CC1C2CC1(N)C=C2,32013,1
NC1C2CC1(N)C=C2,32014,1
NC12CC(C=C1)C2O,32015,1
NC12CC(C=C1)C2F,32016,1
CC1C2CC1(O)C=C2,32017,1
NC1C2CC1(O)C=C2,32018,1
OC1C2CC1(O)C=C2,32019,1
OC12CC(C=C1)C2F,32020,1
CC1C2CC1(F)C=C2,32021,1
NC1C2CC1(F)C=C2,32022,1
OC1C2CC1(F)C=C2,32023,1
FC1C2CC1(F)C=C2,32024,1
CC1C2NC1(C)C=C2,32025,1
CC12NC(C=C1)C2N,32026,1
CC12NC(C=C1)C2O,32027,1
CC12NC(C=C1)C2F,32028,1
CC1C2OC1(C)C=C2,32029,1
CC12OC(C=C1)C2N,32030,1
CC12OC(C=C1)C2O,32031,1
CC12OC(C=C1)C2F,32032,1
CN1C2CC1(C)C=C2,32033,1
CC12CC(C=C1)C2=O,32034,1
OC12CC(C=C1)C2=O,32035,1
FC12CC(C=C1)C2=O,32036,1
CC12NC(C=C1)C2=O,32037,1
CC12OC(C=C1)C2=O,32038,1
CC1CCC2(C)CC12,32039,1
CC12CCC(N)C1C2,32040,1
CC12CCC(O)C1C2,32041,1
CC12CCC(F)C1C2,32042,1
CC1CCC2(N)CC12,32043,1
NC1CCC2(N)CC12,32044,1
NC12CCC(O)C1C2,32045,1
NC12CCC(F)C1C2,32046,1
CC1CCC2(O)CC12,32047,1
NC1CCC2(O)CC12,32048,1
OC1CCC2(O)CC12,32049,1
OC12CCC(F)C1C2,32050,1
CC1CCC2(F)CC12,32051,1
NC1CCC2(F)CC12,32052,1
OC1CCC2(F)CC12,32053,1
FC1CCC2(F)CC12,32054,1
CC1NCC2(C)CC12,32055,1
CC1NCC2(N)CC12,32056,1
CC1NCC2(O)CC12,32057,1
CC1NCC2(F)CC12,32058,1
CC1OCC2(C)CC12,32059,1
CC1OCC2(N)CC12,32060,1
CC1OCC2(O)CC12,32061,1
CC1OCC2(F)CC12,32062,1
CC1CNC2(C)CC12,32063,1
CC12CC1C(N)CN2,32064,1
CC12CC1C(O)CN2,32065,1
CC12CC1C(F)CN2,32066,1
CC1COC2(C)CC12,32067,1
CC12CC1C(N)CO2,32068,1
CC12CC1C(O)CO2,32069,1
CC12CC1C(F)CO2,32070,1
CN1CCC2(C)CC12,32071,1
CN1CCC2(N)CC12,32072,1
CN1CCC2(O)CC12,32073,1
CN1CCC2(F)CC12,32074,1
CC1CCC2(C)NC12,32075,1
CC12CCC(N)C1N2,32076,1
CC12CCC(O)C1N2,32077,1
CC12CCC(F)C1N2,32078,1
CC1NCC2(C)NC12,32079,1
CC1OCC2(C)NC12,32080,1
CC1CCC2(C)OC12,32081,1
CC12CCC(N)C1O2,32082,1
CC12CCC(O)C1O2,32083,1
CC12CCC(F)C1O2,32084,1
CC1NCC2(C)OC12,32085,1
CC1OCC2(C)OC12,32086,1
CC1CCC2(C)CN12,32087,1
CC12CCC(=C)C1C2,32088,1
CC12CCC(=O)C1C2,32089,1
NC12CCC(=C)C1C2,32090,1
OC12CCC(=C)C1C2,32091,1
OC12CCC(=O)C1C2,32092,1
FC12CCC(=C)C1C2,32093,1
FC12CCC(=O)C1C2,32094,1
CC12CNC(=N)C1C2,32095,2
CC12CNC(=O)C1C2,32096,2
NC12CNC(=N)C1C2,32097,2
NC12CNC(=O)C1C2,32098,2
OC12CNC(=N)C1C2,32099,2
OC12CNC(=O)C1C2,32100,2
FC12CNC(=N)C1C2,32101,2
FC12CNC(=O)C1C2,32102,2
CC12COC(=C)C1C2,32103,1
CC12COC(=O)C1C2,32104,1
NC12COC(=C)C1C2,32105,1
NC12COC(=O)C1C2,32106,1
OC12COC(=C)C1C2,32107,1
OC12COC(=O)C1C2,32108,1
FC12COC(=C)C1C2,32109,1
FC12COC(=O)C1C2,32110,1
CC12CC1C(=C)CN2,32111,1
CC12CC1C(=O)CN2,32112,1
CC12CC1C(=N)NN2,32113,2
CC12CC1C(=O)NN2,32114,2
CC12CC1C(=C)CO2,32115,1
CC12CC1C(=O)CO2,32116,1
CC12CC1C(=N)NO2,32117,2
CC12CC1C(=O)NO2,32118,2
CC12CCC(=C)C1N2,32119,1
CC12CCC(=O)C1N2,32120,1
CC12CNC(=N)C1N2,32121,2
CC12CNC(=O)C1N2,32122,2
CC12COC(=C)C1N2,32123,1
CC12COC(=O)C1N2,32124,1
CC12CCC(=C)C1O2,32125,1
CC12CCC(=O)C1O2,32126,1
CC12CNC(=N)C1O2,32127,2
CC12CNC(=O)C1O2,32128,2
CC12COC(=C)C1O2,32129,1
CC12COC(=O)C1O2,32130,1
CC12CCC(=N)N1C2,32131,1
CC12CCC(=O)N1C2,32132,1
CC12CNC(=N)N1C2,32133,1
CC12CNC(=O)N1C2,32134,1
CC12COC(=N)N1C2,32135,1
CC12COC(=O)N1C2,32136,1
CC1C=CC2(C)CC12,32137,1
CC12CC1C(N)C=C2,32138,1
CC12CC1C(O)C=C2,32139,1
CC12CC1C(F)C=C2,32140,1
CC1C=CC2(N)CC12,32141,1
NC1C=CC2(N)CC12,32142,1
NC12CC1C(O)C=C2,32143,1
NC12CC1C(F)C=C2,32144,1
CC1C=CC2(O)CC12,32145,1
NC1C=CC2(O)CC12,32146,1
OC1C=CC2(O)CC12,32147,1
OC12CC1C(F)C=C2,32148,1
CC1C=CC2(F)CC12,32149,1
NC1C=CC2(F)CC12,32150,1
OC1C=CC2(F)CC12,32151,1
FC1C=CC2(F)CC12,32152,1
CN1N=CC2(C)CC12,32153,1
CN1N=CC2(N)CC12,32154,1
CN1N=CC2(O)CC12,32155,1
CN1N=CC2(F)CC12,32156,1
CN1C=NC2(C)CC12,32157,1
CC12CC1N(N)C=N2,32158,1
CC12CC1N(O)C=N2,32159,1
CC1C=CC2(C)NC12,32160,1
CC12NC1C(N)C=C2,32161,1
CC12NC1C(O)C=C2,32162,1
CC12NC1C(F)C=C2,32163,1
CC1C=CC2(C)OC12,32164,1
CC12OC1C(N)C=C2,32165,1
CC12OC1C(O)C=C2,32166,1
CC12OC1C(F)C=C2,32167,1
CC1C=CC2(C)CN12,32168,1
CC12CC1C(=C)C=C2,32169,1
CC12CC1C(=O)C=C2,32170,1
NC12CC1C(=C)C=C2,32171,1
OC12CC1C(=C)C=C2,32172,1
OC12CC1C(=O)C=C2,32173,1
FC12CC1C(=C)C=C2,32174,1
FC12CC1C(=O)C=C2,32175,1
CC12NC1C(=C)C=C2,32176,1
CC12NC1C(=O)C=C2,32177,1
CC12OC1C(=C)C=C2,32178,1
CC12OC1C(=O)C=C2,32179,1
CC12CN1C(=N)C=C2,32180,1
CC12CN1C(=O)C=C2,32181,1
CC12CCC(CC1)C2,32182,1
NC12CCC(CC1)C2,32183,1
OC12CCC(CC1)C2,32184,1
FC12CCC(CC1)C2,32185,1
CC12CCC(C1)NC2,32186,1
NC12CCC(C1)NC2,32187,1
OC12CCC(C1)NC2,32188,1
FC12CCC(C1)NC2,32189,1
CC12CCC(C1)OC2,32190,1
NC12CCC(C1)OC2,32191,1
OC12CCC(C1)OC2,32192,1
FC12CCC(C1)OC2,32193,1
CC12COC(C1)OC2,32194,1
NC12COC(C1)OC2,32195,1
OC12COC(C1)OC2,32196,1
FC12COC(C1)OC2,32197,1
CC12CCC(CN1)C2,32198,1
CC12CNC(CN1)C2,32199,1
CC12COC(CN1)C2,32200,1
CC12CCC(CO1)C2,32201,1
CC12CNC(CO1)C2,32202,1
CC12COC(CO1)C2,32203,1
CC12CC(CO1)CO2,32204,1
CC12CCC(CC1)N2,32205,1
CC12CCC(CC1)O2,32206,1
CC12CCC(OC1)O2,32207,1
CC12CCC(CO1)O2,32208,1
CC12COC(CO1)O2,32209,1
CC12CCN(CC1)C2,32210,1
NC12CCN(CC1)C2,32211,1
OC12CCN(CC1)C2,32212,1
FC12CCN(CC1)C2,32213,1
CC12CCC(C1)C=C2,32214,1
NC12CCC(C1)C=C2,32215,1
OC12CCC(C1)C=C2,32216,1
FC12CCC(C1)C=C2,32217,1
CC12CNC(C1)C=C2,32218,1
NC12CNC(C1)C=C2,32219,1
OC12CNC(C1)C=C2,32220,1
FC12CNC(C1)C=C2,32221,1
CC12COC(C1)C=C2,32222,1
NC12COC(C1)C=C2,32223,1
OC12COC(C1)C=C2,32224,1
FC12COC(C1)C=C2,32225,1
CC12CC(CN1)C=C2,32226,1
CC12CC(CO1)C=C2,32227,1
CC12CCC(N1)C=C2,32228,1
CC12CCC(O1)C=C2,32229,1
CC12COC(O1)C=C2,32230,1
CC12OCC(O1)C=C2,32231,1
CC12CC(C=C1)C=C2,32232,1
NC12CC(C=C1)C=C2,32233,1
OC12CC(C=C1)C=C2,32234,1
FC12CC(C=C1)C=C2,32235,1
CC12NC(C=C1)C=C2,32236,1
CC12OC(C=C1)C=C2,32237,1
CCC1CC(CC)C1,32238,1
CCC1CC(CN)C1,32239,1
CCC1CC(CO)C1,32240,1
CCC1CC(CF)C1,32241,1
NCC1CC(CN)C1,32242,1
NCC1CC(CO)C1,32243,1
NCC1CC(CF)C1,32244,1
OCC1CC(CO)C1,32245,1
OCC1CC(CF)C1,32246,1
FCC1CC(CF)C1,32247,1
CCC1CC(C1)NC,32248,1
CNC1CC(CN)C1,32249,1
CNC1CC(CO)C1,32250,1
CNC1CC(CF)C1,32251,1
CCC1CC(C1)OC,32252,1
COC1CC(CN)C1,32253,1
COC1CC(CO)C1,32254,1
COC1CC(CF)C1,32255,1
CNC1CC(C1)NC,32256,1
CNC1CC(C1)OC,32257,1
COC1CC(C1)OC,32258,1
CCC1CC(CC)N1,32259,1
CCC1CC(CN)N1,32260,1
CCC1CC(CO)N1,32261,1
CCC1CC(CF)N1,32262,1
NCC1CC(CN)N1,32263,1
NCC1CC(CO)N1,32264,1
NCC1CC(CF)N1,32265,1
OCC1CC(CO)N1,32266,1
OCC1CC(CF)N1,32267,1
FCC1CC(CF)N1,32268,1
CCC1CC(CC)O1,32269,1
CCC1CC(CN)O1,32270,1
CCC1CC(CO)O1,32271,1
CCC1CC(CF)O1,32272,1
NCC1CC(CN)O1,32273,1
NCC1CC(CO)O1,32274,1
NCC1CC(CF)O1,32275,1
OCC1CC(CO)O1,32276,1
OCC1CC(CF)O1,32277,1
FCC1CC(CF)O1,32278,1
CCC1CN(CC)C1,32279,1
CCN1CC(CN)C1,32280,1
CCN1CC(CO)C1,32281,1
CCN1CC(CF)C1,32282,1
CCN1CC(C1)NC,32283,1
CCN1CC(C1)OC,32284,1
CCC1CC(C1)C=C,32285,1
CCC1CC(C1)C=O,32286,1
CCC1CC(C1)C#N,32287,1
NCC1CC(C1)C=C,32288,1
OCC1CC(C1)C=C,32289,1
OCC1CC(C1)C=O,32290,1
OCC1CC(C1)C#N,32291,1
FCC1CC(C1)C=C,32292,1
FCC1CC(C1)C=O,32293,1
FCC1CC(C1)C#N,32294,1
CNC1CC(C1)C=C,32295,1
CNC1CC(C1)C=O,32296,1
CNC1CC(C1)C#N,32297,1
COC1CC(C1)C=C,32298,1
COC1CC(C1)C=O,32299,1
COC1CC(C1)C#N,32300,1
CCC1CC(N1)C=C,32301,1
CCC1CC(N1)C=O,32302,1
CCC1CC(N1)C#N,32303,1
NCC1CC(N1)C=C,32304,1
OCC1CC(N1)C=C,32305,1
OCC1CC(N1)C=O,32306,1
OCC1CC(N1)C#N,32307,1
FCC1CC(N1)C=C,32308,1
FCC1CC(N1)C=O,32309,1
FCC1CC(N1)C#N,32310,1
CCC1CC(O1)C=C,32311,1
CCC1CC(O1)C=O,32312,1
CCC1CC(O1)C#N,32313,1
NCC1CC(O1)C=C,32314,1
OCC1CC(O1)C=C,32315,1
OCC1CC(O1)C=O,32316,1
OCC1CC(O1)C#N,32317,1
FCC1CC(O1)C=C,32318,1
FCC1CC(O1)C=O,32319,1
FCC1CC(O1)C#N,32320,1
CCC1CN(C1)C=N,32321,1
CCC1CN(C1)C=O,32322,1
NCC1CN(C1)C=N,32323,1
NCC1CN(C1)C=O,32324,1
OCC1CN(C1)C=N,32325,1
OCC1CN(C1)C=O,32326,1
FCC1CN(C1)C=N,32327,1
FCC1CN(C1)C=O,32328,1
CCC1CN(C1)N=C,32329,1
NCC1CN(C1)N=C,32330,1
OCC1CN(C1)N=C,32331,1
FCC1CN(C1)N=C,32332,1
CNC1CN(C1)C=N,32333,1
CNC1CN(C1)C=O,32334,1
CNC1CN(C1)N=C,32335,1
COC1CN(C1)C=N,32336,1
COC1CN(C1)C=O,32337,1
COC1CN(C1)N=C,32338,1
CCN1CC(C1)C=C,32339,1
CCN1CC(C1)C=O,32340,1
CCN1CC(C1)C#N,32341,1
CCC1CC(C1)C#C,32342,1
NCC1CC(C1)C#C,32343,1
OCC1CC(C1)C#C,32344,1
FCC1CC(C1)C#C,32345,1
CNC1CC(C1)C#C,32346,1
COC1CC(C1)C#C,32347,1
CCC1CC(N1)C#C,32348,1
NCC1CC(N1)C#C,32349,1
OCC1CC(N1)C#C,32350,1
FCC1CC(N1)C#C,32351,1
CCC1CC(O1)C#C,32352,1
NCC1CC(O1)C#C,32353,1
OCC1CC(O1)C#C,32354,1
FCC1CC(O1)C#C,32355,1
CCN1CC(C1)C#C,32356,1
C=CC1CC(C1)C=C,32357,1
C=CC1CC(C1)C=O,32358,1
C=CC1CC(C1)C#N,32359,1
O=CC1CC(C1)C=O,32360,1
O=CC1CC(C1)C#N,32361,1
N#CC1CC(C1)C#N,32362,1
C=CC1CC(N1)C=C,32363,1
C=CC1CC(N1)C=O,32364,1
C=CC1CC(N1)C#N,32365,1
O=CC1CC(N1)C=O,32366,1
O=CC1CC(N1)C#N,32367,1
N#CC1CC(N1)C#N,32368,1
C=CC1CC(O1)C=C,32369,1
C=CC1CC(O1)C=O,32370,1
C=CC1CC(O1)C#N,32371,1
O=CC1CC(O1)C=O,32372,1
