STD_SMILES,FRAGMENT,ERROR
CCC(C)(Cc1ccc(OCCCOc2ccc(CC(F)(F)F)cc2Cl)cc1)C(=O)O,Nc1cnnc(F)c1,C)[PH]I[IH]c[S+]2#0cccc(OCCCOc2121cccCC(F)(F3)#Fcc12Cl)cc2)C(=o)O
COC(=O)C(C)Oc1cc(OC(C)C(=O)OC)c2c(C)c(Cl)c(=O)oc2c1,COC1CC1C(C)F,CO4(=O)C(6)oc12[PH]s0C[As][IH]C[PH]B4[Si]-2NC)c2c(C)c(1)c(Cl)c(==Oo2cn21
CCCn1c(=O)[nH]c2[nH]c(-c3cnn(CC#Cc4cccc(C(F)(F)F)c4)c3)nc2c1=O,CC=C1CNN=C1,CCCN1c(=O)[nH][nH]c(-#c3cnnCC#C[SH]4cccc(C)F))F)F)c5)c3(nc2c12O)
Cc1cc2c(cc3c4c(cccc42)NC3=O)[nH]1,FC(F)CC(=O)C=O,cc11ccsP2c)cc2c4[IH]Bnpn3c=((cccc342NC3==O)[nH]1
Cc1ccc(-c2ccnc(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)c2)c(C)c1,O=C(CC1CO1)C#N,4[N+]4o[nH]9)1212ccc(5c12ccnc9(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F((c3)c2)c(C)cn21
O=c1cc(-c2ccccc2)oc2cc(OCCCCc3cn(CCOCCOc4ccc(-c5cc(=O)c6cc(F)ccc6o5)cc4)nn3)ccc12.CC1(C)C(O)C1CN,CC1(C)C(O)C1CN,CC2(C)((#O==c2cc(-c3ccccc3)nc3cc(OCCCCc4cn(CCOCCOc5ccc(#-c66cc(=Occc(F)ccc7o(6cc5)nn4)ccc23)C(O)C12CN
Cc1ccc(Sc2ncccc2C(=O)NCc2cc([N+](=O)[O-])ccc2O)c(C)c1,CC(=C)C(C)(N)CO,(-Cc21cccSc2nccccC(=O)NCc2cc([N+](#=O)[O-])ccc2o)(C)c)1
C=C(C)CNc1sc(C(=O)Nc2sc3c(c2C(=O)OC)CCC3)c(N)c1C(N)=O,CC1CN(C=O)C1C,-#C=C(C)CNnn1([n+][Se][n+]oFI(64[nH]c2sc)C)#=O)Nc2sc3c3([As][nH]59[P+][N-]1[n+]Co3[IH]2N[C-]-Br[N-]8[nH][PH][O-]CC3)cc(N)c1C(N)=O
O=C1C(O)=C(C(c2ccccc2)c2c(O)oc3ccccc3c2=O)C(=O)c2ccccc21,CC1=CC2OC2C=C1,12C(O)=C)IP9[IH][Si]C(c2cccc2)cO)C(=O(c2nc2ccc)c12
O=C(Cc1cccc(NC(=O)C2CCN(C(=O)CCc3ccccc3)CC2)c1)Nc1cccc(C(=O)N2CCCCC2)c1,CC1CNC1CF,O=C(1cccc(NC(=O)C2C0NI()N1c1c1SoF#2)=[IH]0p[Se]ccc(C)=O)2CCCCC2)c
CC1OC(=O)C2CC3CCCCC3C(C=Cc3ccc(-c4ccccc4F)cn3)C12,CC1=CC2OC1C2N,CC1OC(=)C2CCCC4s0[Se]soc=BCC3C[nH]Br[SH]b6)C[nH]3(4ccccnc43)3c3)C1Br
CN(C)CC1CC2c3ccccc3Cc3ccccc3C2O1.NC(=O)N(O)CCF,NC(=O)N(O)CCF,CN(C)CCCC2C2(O51c1ccccc1Cc1ccccc1NC(=)N((OcCF
N=C(NCCCCN1CCCCC1)SCCCN1CCCCC1,CN=CN(C)C=NO,No(#SCCCN35CF[C-]NC18
Cc1sc2nc(CSc3ccccc3)nc(N3CCOCC3)c2c1C.OCC(CC=C)C=C,OCC(CC=C)C=C,-C=CC(CO(O12nc3(3ccccc8b[P+][SH]C0c#)Br#[S+][PH]-223)CC1
COc1cc(C=C(C#N)C(=O)Nc2cccc3ncccc23)cc(OC)c1OC,CC12NC1CCC2F,CO141cc(C=C(C#NC(=O)Nc2cccc2nc6cc23)cc(OCc2OC)--
O=C1C2=C3OC(c4ccsc4)(Cc4ccccc43)OC2C(=O)c2ccccc21,O=C1NN=CNN=C1,O3C1C2=C2236C([Si][Se]s95[n+][SH]24c([P+]5cC[IH]c4)OC2C(=O)c21cccc211
CCCCN1CC(C(=O)N2CC(C)C(O)(c3ccccc3)C(C)C2)C(c2ccc(F)cc2F)C1,O=CCON=CC#C,CCCCNCC1C(22CC(C)C(O)(3ccccc3)))C(C)C2)c)c2ccc(F)cc2F)C1--
COc1ccc(NC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c(OC)c1,FC(=C)C1COCO1,#COcccc(NC((=O)C(Cc2cc-cc2)NS(=O)(=O)c2[N-][n+][PH][Se][PH]OCl[P+]([N-]-37[Se][IH][PH]0nP3[N+]c(=O)n33C)c(OC)c2
O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)c2sc3ccccc3c2C2CC2)cc1,O=C1NN=CCC=C1,-O=C(O)cc=[N+][N+]7)8[Si]P[Se][nH]7S[Si]sF[nH]32ccc#(F)c(C((F))F)F)c2)c2sc3ccccc38c2C2C3)cc1
O=C(OCc1ccc(Br)cc1)c1cc([N+](=O)[O-])ccc1N1CCOCC1,Cc1cc(O)oc1O,O=C(1c1cc([nH][C-]Br(cc1)nn1cc)[N+]=((=O([O-])ccc1N123C3COCC122
Nc1nc(C#CCC2CCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,CCCC1CC1C#C,Nccnnc(2)nc2(=c)c2C1O1C2CO)C(OO)C1O
NC(N)=NCCCC(N)B(O)O,CCC(C)CC=NN,-NC(N((=N=CCCIn)NO)
O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,NCC1=CCC(F)=C1,#O=C((92#BC(=O66[Si][PH]#-[PH]6Nc1cc(NI[N+][S+][Se]=(n[C-]c2ccccc2)n1
CN(C)CC1(C)OC=C(c2ccccc2)C1=O,Fc1cnn(C=C)n1,1CCOC=C(ccccccCl[O-]b
CC(C)=CCCC(C)CN1CCC(N2CCC(C(=O)N3CCCC3)CC2)CC1,CC(=C)C#CC#N,0)=CC)C)=1CCC(CCN1CC)C(N2cC[C-]B=()CC1
Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]c(O)nc3c2)c1.OCCC(=O)OC=C,OCCC(=O)OC=C,C=COC(=O)CCOc12c[N+]b8OSo1-c(S(=O)(=O)Nc3c3c(C[N+])ccC)c3)ccc1ccNc4NN[P+]IBrB2C7(Oc)=O=(2
COc1ccc(CNC(=O)CN(C(=O)CCC(=O)Nc2nccs2)c2ccc3c(c2)OCO3)cc1,COC1C=CNC1=N,C1c1ccc(CNC(=O)CN)C(=O)CCC((=O)Nc22nccs2)c2ccc345cc2)OCO)54)cc1
N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(NCCCCN)c2=O)cc1,CC1OC1COC=C,N=6s1P[C-][IH]PCl[n+]-NC(N(cBr1ccc(C)NC(=O)Cn2n2n)-c32ccccc23c(Cl)nc(NCCCCN[As]c2=O(cc
CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)C(c2ccc(F)c(F)c2)N(C)C1=O,CCNN=C(C)CC,CN1C11=C(C(=O)NCCCN2C2C3C(c#N)=(c33c3cc((F)ccC#N)CC6NN[N-]O[SH]OFC3[IH][O-][As]302)C(c2ccc(F)c(F)cc2)NC)C=O
c1ccc(C(OCCC2CCN(Cc3cccnc3)CC2)c2ccccc2)cc1,C#CC1C2CCC1O2,c12c24ccC)OCCCcc(=O)c3(C3Cccc22)cc
CCCCc1nc2cccc(C(=O)O)c2n1Cc1ccc(-n2cccc2-c2nn[nH]n2)cc1,CC(CNC=O)C#C,CCCC1nc2cccc)C(=O(O2c2nCc1c1cF(=-(n[n+](ccc2-c2nn[nH]n21
O=C(NCc1ccccc1Cl)c1ccncc1,NC1C(OC1=O)C=C,O=C7074Cl=c12ccc)ccc(=O)c12
O=S(=O)(NO)C(Cl)(Cl)Cl,CC(N)C1C(N)C1F,)=o(NO(cn(ClPNPCl
O=C(OCC(=O)N1CCCC1)c1ccc(O)cc1.FC1CC1C(=C)C=O,FC1CC1C(=C)C=O,C=C)C-=O=O=C(OC=O)N1C1CCC)c1c5cBrBr[Si]n5131CC1F
COc1ccc2[nH]c3c(c2c1)CCN1C(=O)C(CC(=O)NCCc2ccccn2)CC(C(=O)N2CCOCC2)C31C,CC1C2OCC(O)C12,COc1ccc2[nH]1(CC0#FoBrN61[nH]#N12C)=O)C(CC(=O)NCCc2ccNccn2)CC(C(=O)N2CCOCC2)=C33321C
CCOC(=O)CC1N=C(c2ccc(N(C)c3ccc(F)cc3)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,Fc1oncc1C#N,CCOC(=O)CC1N=C((2nnc((N(C)c3ccc(F)[nH]c3)ccc2)c283(sc(C)c3)-n2c(C)nnc2
CS(=O)(=O)Cn1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)n1,CCC(=N)NN(C)C,Cc(=O)(=O9[SH]=[N+]-(8)cn1ccc(Nc2n2ccc(Oc3c3cc(N)C(=O)C45(C)=O)Nc6ccc(F)cc5)CC45)ccF)n2)n1
CC(=O)Oc1cccc(Cn2cnc3c(N(C)C)ncnc32)c1.Nc1cnn(C=N)n1,Nc1cnn(C=N)n1,CC)=O)Oc1c1[nH][S+]3B[As][S+]n212cCln(Nc3cnn(C=N)n3)c3cN(C)c)ncnc312)c1-
CCC(=O)NC(=S)Nc1ccc(S(=O)(=O)NC(C)=O)cc1,C=C1CC2CC1C=C2,CCC(=O)NC))=S))Ncc1111c(S(#=O()(=O)NC(C)=O(cc11
Cc1csc2nc(C(C)NC(=O)C=Cc3ccc(N(C)C)cc3)oc(=O)c12,CC(N)c1conn1,-Cc11cs2ns[Si]O[O-][Si][SH]32c(C(C)NC)=O)C=Cc3ccc(N=(34(C(cc34oc(=O)c1=
CC(C)CC(C(=O)NCC#N)c1ccc(-c2ccccc2)cc1,CONC(=N)N(C)C,[nH]C(C)Cc)C(=O)Cc#N)c2ccc(2cOcccc)2)cc111
Cc1c(F)c([N+](=O)[O-])cc(C(=O)Nc2cc(-c3ccncc3)ccc2N2CCN(C)CC2)c1Cl,CCC(C)=CCC#N,Cc12c(F)c([N+]((=O)[O-])cc(C((=O)Nc25cc(bc3cocnc3)ccc2NCCN(C(CC2)c122Cl
COc1ccccc1C(=O)NC(=O)COc1cc(Cl)ccc1Cl,C=C1NC(=O)C(=O)O1,C1c1c12cc[PH]BrCI[S+]BN[SH]C()=#OCOcc(Cl)ccc21Cl
CCCCn1nc2c3ccccc3n(Cc3ccccc3)cc-2c1=O,CNC(C)C(=O)CF,CCCCn1nc2323c1FS13[O-]c[n+]Cc343ccncc3)cc-33c11=O
COc1ccc(-c2nc(NCc3ccc4c(c3)OCO4)ncc2C(=O)NCCOc2ccccc2)c(OC)n1,C#CC1CCON=C1,COc1ccc(-cn2cNCc33c3cc4c(c3(OCO4)ncc2C)[As]O)NCCOc2c4ccc2)c(OC)cc1#
CCCCC(=O)Nc1ccc(C(=O)Nc2ccc(OC)cc2[N+](=O)[O-])cc1,COCC1(C)OC1C,CCC[N+]CC(-=(=O)Nc2ccc)OCS)cc22[N+](=O)[O-])cc
CC(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(Cc1cncn1CCCCCCON=Cc1c(F)cccc1Oc1ccccc1)C(=O)NC(CO)C(=O)NC(C(N)=O)C(C)OP(=O)(O)O.OC1C(O)C1N2CC2,OC1C(O)C1N2CC2,-CC(C)CC(NC(=O)C1CCCN1C(C)(=O#C1(O)C(O)C1N13CC21)C(=O)NC(1cncnCCCCCCON=Cc1c(F)cccc11c1ccccc1)C((=O)NC(CO)C(=O)NC(C#(N)=O)C((C)OP(=O)O)O
Cc1cccc(CCC2COC(N)=N2)c1,NCc1nc(=O)[nH][nH]1,11n)ccc)CCC2C2OC)N)=)c1
CN(CCCC(c1ccccc1)c1ccccc1)C(CCN)C(=O)NCc1ccccc1,C1C=NOC=NN=C1,CN(CCCC(1ccccc1[As]SS[Se]Ncccc1(CCCN)C(=ONCc1ccccc11(-
CN(CC(=O)NCc1ccc(CN)cc1)C(=O)OCc1ccc(COC(=O)N(C)CC(=O)NCc2ccc(CN)cc2)cc1.CC1C(C)C1N,CC1C(C)C1N,#CC1C(C(C1NO=C)OCc1cccc(COC(=O)N(C)CC(=O(NCoF[nH]n[PH]()N(C)CC(c=O)NCc1ccc(CN)cc1(
CC(C)(C)NC(=O)C(=Cc1ccco1)NC(=O)c1cccs1,NN=Cc1nc[nH]n1,)CC(C())C)NC((=O)C(=Cc1c1ccC(=Oscc1cccc
CNC(=O)c1ccccc1NC(=O)c1nc(C2CC2)ccc1Nc1cncnc1,N=CN1CC(=O)C1,CNC(=O)cc1ccccNC((=O)c11n[PH]FB[n+][SH]2)ccc1Ncc2nc2
CCOC(=O)c1sc(-c2ccccc2)cc1NC(=O)c1ccc(S(=O)(=O)N(CCOC)CCOC)cc1,NN=CCC1CCN1,CCOC(=O1sc(-c2c2==cc2)cc1NC(=O)cn1ccc(S(=[As]Occn[S+]57[S+][C-]bI)CCOC)cc-
CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1C=CP(=O)(O)CC(O)CC(=O)O,NNC(=N)C(O)C#C,CC(C)c1n1c((2ccccc)c(-cccc(F)c#[PH]POopn=(O)CC=O)O
CC(C)C(NC(=O)OCc1cccnc1)C(=O)NC(Cc1ccccc1)C(O)C(O)C(Cc1ccccc1)NC(=O)C(NC(=O)OCc1cccnc1)C(C)C,CC(O)(CO)C1CO1,CC(C)C(NC(=O)OCc1ccnS(3B1[PH]983[O-]5N-o5ccccc1)C(O5C(O)C(2cccc21)NC(=O)C(nC[n+]=O)OCc1ccnc1)C(C)C-
COc1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21,CC(=O)CC1CCN1,COc1cc2(c(1(nc12ncc2[nH]nn3ccccc21#
CCCCCCCCOc1ccc(-c2noc(C3CCCN3C(=N)N)n2)cc1C(F)(F)F,CC(O)(CF)CC#N,CCCC=[S+]=NB[C-]1c2o(1)c(-c2c(C3CCCN3C(=N(N)n2)ccNC))F
CC(=NNC(=S)NC1CCCCC1)c1cccc(Br)c1,CCc1noc(N)n1,CC)=NNCF6s)NC11CCCCC)c1212cccnnc))Br)c11
Fc1ccc(NCc2cccnc2)cc1,NC1C(N)C1NC=N,Fc1bp0[N+]c19cc)(Ncc222c2ccnc2)cn1
O=C1c2cccc3cccc(c23)C(=O)N1CCCSc1nc[nH]n1,CN=c1[nH]ccn1O,(OBP7Cl4[nH]9ccc3ccc#3)C-(#=O)N1CCCSc1(nc[nH]n)2
CC12CCC3C(CCC4=CC(=O)CCC43C(F)F)C1CCC2=O.OC(=O)CC(=C)CF,OC(=O)CC(=C)CF,#-C=C(CC(-(=O)O)C(F)#=C1CCCC3CC=0B[O-]70I9[Si]4[C-]5C4=C4C(=O)CC)C4(CF)Br[nH]Br5nOop)#
COc1cccc(C=Nc2cc(C)on2)c1O.FCC1CC(=N)NO1,FCC1CC(=N)NO1,cc(C=N(N#=C2CC)(CFON)c2c2c(C(2n)c1O
COc1cccc(Nc2cc(-c3ccccc3)nc(C)n2)c1,CNC(C)=N,#Co324ccccc(c23ccccc33)nc(C(2)c[N-]
Cc1c(C(=O)O)cccc1N1C(=O)Nc2ccccc2N1O,Cc1nc(N)oc1O,123c)C(=O(O)cccc123N1C#((Nc23cc2cc2[nH]1O
NC(=O)C1C2C=CC(C2)C1Nc1c(Cl)cnc2[nH]c(-c3ccc(N4CCOCC4)cc3)nc12,COn1cnc(O)n1,NCO)C1C2C=CC(C2)C1N[nH]1c)(#Cl(0[N-]7s9cnc23[nH]c)-c3ccN4C4COCC(cc3(nc123
COC(=O)NC12CCC(c2cnc(N)c(-c3ccc(C(=O)NC(CO)c4cc(F)cc(Br)c4)c(F)c3)n2)CC21,O=CNc1conn1,COC(=O)NC)12CCC3FO[PH]FO[Si]Nc1ccc(C(=O)NC(CO)c45cc(F)cc(Br)c54)cF)c11(=C)N(=NC=C32
COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)N(C)CC(=O)Nc1ccccc1Br,O=C1NCC2CC12,1ccc(S)=O)(=O)N2C2CCCCC2(c2)N(C)CC(=O)N(c1ccnccc112221Br
COCC(=O)NCCc1nc(-c2ccccc2)cs1,Cn1nnncc1=O,7cC)=O(NCCc1cncccccc2(
CS(=O)(=O)N1CCN(c2ccc(Cl)cc2[N+](=O)[O-])CC1,NN(CCC=C)C=N,#(CS=(=O((=(O)N1C1CN(3c3cc(Cl)c[P+]c[S+]4F[nH]=Nc23[N+](=O)[O-](CC
Cn1cc(-c2cnc3ccc4ccc(CC(=O)Nc5ccccc5)cc4c(=O)c3c2)cn1,CC1CC(F)=CC=C1,Cn1212cc(22cncccc3cc)c(CC((=)cn12
COc1ccc(NC(=O)CN2CCN(C3c4ccccc4-c4ccccc43)CC2)cc1,OC1C(F)C1(O)C#N,-((1ccc(NC(=O)CN1#CCN2C32c4ccccc4-c42cnccc4232)CC)c1
Cc1ccc(Sc2ncnc3onc(C)c23)cc1.C=C1C2CC2C3CC13,C=C1C2CC2C3CC13,#Cc1[Se]2b89[nH][IH][N-]12ccc(Sc2ncnc33(C=C4C45CC5C5CC45(oc(((C)c[P+]31cc12
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2C,CC1OCC1NC=O,COc1ccc23c(c1)C(1c8c32c([nH]1(C(N(C[C-][nH]nCBICCOCC1)C3)CF(((50#7S
Nc1cnc(-c2ccc(-c3ccccc3C(=O)NC3CCOCC3)cc2F)cn1,CC(C=C)C(=C)C#C,(2c2ncc(-cc1c12(-c3ccccc3C)=O)NC3C3COCC3)ccF)cn1
CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2c(C)[nH]c(C(=O)OC)c2C)C1c1cccs1,FC(C=O)=CC=O,CCNCC)CC1C(=O)C(O)=C(C#(=O)c12c(C)[nH]c)C(==O(OC)c2CC1cn2cccs1171
Cc1ccccc1NC(=O)CN1C(=O)NC(=Cc2cccn2-c2cccc(C(=O)O)c2)C1=O,ONC(=N)ONC=O,121ccccc21NC(=O)CN1C(=O3cccn22-c1cC1=O)O)c2)C1=O(
CCOc1ccc(CC(NC)C(=O)NC(Cc2ccccc2)C(=O)NCc2ccc(CN)cc2)cc1,N=C(NCC#N)C#N,[Se]CCOc1osB[n+][As](43[IH])C#[n+]C(=O)NC((C12cccc2)C5[Si]O[P+]Cl2
O=C(NC(CCCCCCSSc1ccccn1)C(=O)Nc1ccccc1-c1ccccc1)OCc1ccccc1,CC(O)C=C(C)CO,O3CNC(CCCCCCSSc12cccn21)C(=O)Nc1ccccc1-c[PH]1ccccc1OCc1c1ccc==
CC(C)(C(N)=O)S(=O)(=O)c1ccccc1-c1ccc(-c2cnc(N)nc2)c(F)c1,ON=C1CC(=O)NN1,-CC(C)(C(N)#O)S(=O)(=O)c1ccccc1--1ccc(c1c(N)nc3)c((F)c1-
O=C(NCCc1ccc(Cl)cc1Cl)C1CCc2ncsc21,COC=CN(C)C=O,O=C(NCCc4ccc((ClBc11Cl#N[P+]n(ccc21
O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)C1CC(Cc2ccc(F)cc2)CN1C(=O)Cn1nccn1,FCC1=NN=CC1=C,O=C(Nccn(O)c2ncc(F)cc(cc1)C1CC)Cc3ccc(F)cc2)CN1C(=O)C1nccn1
C=CCOc1ccc(C=C2SC(Nc3cccnc3)=NC2=O)cc1,Nc1nnc(N)n1N,C=CCOc1ccC=Cccnc3(6=5NC2-#O[N-]NBr2
COc1cc(C(=O)NC(=O)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC,O=CC#CC(=O)C#N,COc2c2c((C(#O)NC((=O)N3cccc)C)cNC(=O)c3ccc(-c4c4cccc)cc3)c2)cc(OC)c=
O=c1c2cc(NC(=S)N3CCCC3)ccc2nc2n1CCCCC2,OCCCC(=O)C=O,11c12cc0[PH][nH]s[IH]B0=SN33C33CCC[C-]ccc2nc2nCCCCC2
Cc1ccc(-c2noc(C3CCc4c(nnn4C(C)(C)C)C3)n2)cn1,NCCC1CN1C=N,c21[N-]Brb[Se][IH]F12cCc4[nH]4(nnn1(C1)(C)C)C2)n2)cn1
COCCCn1c(NC(=O)c2cccc(Br)c2)nc2cc(CN(C)C3CCCCC3)ccc21,COC1C(F)CC1=O,COCCCn3c(NC)=Br)3(C3CCCCC)ccc3
CCOC(=O)C(Nc1ccc2ccccc2c1)C(=O)OCC,CC1C(C)C(F)C1C,sCbOC(=O)(1cc22c1cccc2c1)C#(=OOcC
CCCCCCN=C(N)NC(=O)c1nc(Cl)c(N)nc1N,CC1(N)CCC=C1,cCCCCCN==CN(NC(=O[N+]Oc5[As]5(c1nc)Cl(N)nnc25
CC(=O)OC1=C(c2ccc(F)cc2)Sc2ccccc2-n2cccc21,CCCC(=O)C(O)=O,CC=O(OC11=C(c2ccc(2)Sc2cccc2-n2cccc2132
Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2nc3c(n2C)CCCC3)c1,C=CCC(=O)ON=C,1nc(CF(-S[O-][Se]cpc[O-]7((663[SH]PBrPc1ccc(Cl)c)-c13nc3c((n23C)CCCC3)c1
CC(C)(C)OC(=O)N1CCN(CCCCOc2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,CC(F)C(NO)=NO,CS(C)(CCCCOc2cccc(NC(=O)NC3)3(4C44C(65CCCC(C)C3)C)c2)CC1
Cc1ccc(S(=O)(=O)N2CC=C(c3c(C)n(C)c4ccccc34)CC2)cc1,Cc1cc(CF)on1,C6=c12cccc((S(=O(=O))N2CC=C(3c(C)n)C)c4ccccn)cc21
CCOc1cc(-c2nc(O)c3ccccc3n2)ccc1O,NC1C=CC(=C1)C#C,12(2c)-c1nc(O33cn2[P+][nH]7[As]21O
COc1cc(C=NNC(=O)c2ccc(O)c(Cl)c2)cc(OC)c1OCc1ccc(OC(F)(F)F)cc1,CCCC1=CCOC1,COc1cc(C==nnC(=O)22ccc)O)(Cl)c2)cc(OC)c1OCc11cnc(OC((F)(F)F(1
Fc1ccc(C2=Nn3c(nnc3-c3[nH]nc4c3CCC4)SC2)cc1,NC1CCOC1C#C,Fc1cn1cc-C[Se]5[SH]nc92=Nn3c3(nnc-c3[nH]nc4c3CCC)4SC((cc6)581(
CN(c1ccc(Cl)cc1)c1cc[n+](Cc2ccc(CCc3ccc(C[n+]4ccc(N(C)c5ccc(Cl)cc5)c5ccccc54)cc3)cc2)c2ccccc12,C=CCC(=O)N1CC1,CN(c1ccSc(Cl)cc1)c1cc[n+](Cc21ccc(CCc[S+]3132cc(C[n+]43ccc(N(C)c5ccc(Cl(cc5)c5ccccc534)cc233)c(c2)c2ccccc12
CC(=O)NC1C2C(C(=O)O)C2C(N)(C(=O)O)C1OCc1ccc(Cl)c(Cl)c1,CC(=C)CNCC=C,CC(=O)NC1C1[PH]0IsO--O(O)C2cn)(C)=)COCc1[C-]F[N+]Cl[S+]c)FICl)c1
Cc1cc(-c2[nH]nc3ccc(C(=O)NC4CCCC(CO)(Cc5ccccc5F)C4)cc23)ccn1,CN(C=O)C1CNC1,Cccc)-=c2cnc345ccc(C[C-])=)NC45CCCCCO)(Cc5ccccc5F)C4Ncc243)cn1
COCCNC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,NC(CF)C(=O)NO,#)COCCNC(=O)c1(Br[Se]P#8[As])21c1[N-]1
O=C(Oc1ccc(Br)cc1C(=S)N1CCOCC1)c1ccccc1,OC(CC#C)C(F)F,O-=C(Oc1c1n(cc((cc11C(1c1ccoc1
CC(C)=CCCC(C)=CCCC(C)=CCNCc1ccccc1,Nc1non(O)c1=N,C=-1BO79p[nH]C(C)=CCC(C)=CCNCc1c12cccc[S+]=C21
O=C1CC2CSC3(C(=O)Nc4cccc(Br)c43)C(c3ccc(Br)cc3)C2CN1c1ccccc1F.OC(C=C)C(F)C=C,OC(C=C)C(F)C=C,C=CC(O)C(F)(C=C)=S1CCCC(=O)N(3ccccF)CC2C((c2c1c(Br)cc2)C189CF[IH][N+]B([O-]c[P+]([Se][S+]N892C(=O)Nc1cccc(Br)c12
COc1ccc(-c2ccc(=N)n(CCCC(=O)O)n2)cc1,CC=C(CN)CF,[As]COc1c2cc((22ccc(=N)nSClCCC(=OO)n2)c
O=C(NCCc1ccccc1)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2F)cc1,Cc1cn(C)c(C)n1,O=C-(cc1c1c1cccSc2nc32cBrccnc23n2Cc2ccccc2F)cc1
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12.COCC(OC)C=C,COCC(OC)C=C,C=CC((COC)(OC)=O=c1c12ccn1CCc1-3cc2ccc
COc1ccccc1NS(=O)(=O)c1cc(C(=O)NCC(c2ccco2)N2CCCCC2)ccc1C,O=CC1=NN=CCO1,CO11ccccc1S=O)(=O)c1c1c(C(=O)NCC(c2ccco22=N2CCCCC2)ocC
COc1ccc(C(=O)Nc2c(Cl)c[n+]([O-])cc2Cl)c2[nH]c(C(C)C)nc12,Nn1nnc(F)c1F,=CO[N+]c2cccC)==O)Nc2cCl)c[n+]([O-])ccc2Cl)c2[nH]c(C(C)C)c(
CNS(=O)(=O)c1cccc(-c2cc(NC3CC3)n3ncc(C=C4NC(=O)NC4=O)c3n2)c1,CC(CCF)=CCN,CNS(=O)(=O(cc1ccccc(-c2cc(N8#01[O-][IH]03)n345ncc)C=C4NC(=O)NC=O)c3n32)c3
O=C(C=Cc1ccccc1)N1CCC(CN2CCC(c3noc4cc(F)ccc34)CC2)CC1,FC=CC1NCC=C1,O=C#(C=Cc11cccc1)N1C9[N+]=[S+]C[Se]b([nH](3c4oc4c(c(F(cc337)Cc2)CC1
CC1(C)CC2=Nc3nc4c(c(N)c3C(c3ccccc3)C2=C(O)C1)CCCC4,C=C1OC=CNC1=N,CC12)C)CC2=N2c4nc4c(c(N)3C(3cccncc7[O-]I50-[n+]1O13)C#C((O)C21)CBr3C4
Cc1ccccc1NC(=C(C(Cl)=C(Cl)Cl)[N+](=O)[O-])n1nnc2ccccc21.CN1CCC(N1)=NN,CN1CCC(N1)=NN,(Cc1ccccc1NC)=O)[O-](2nn(CN2CC(=NN)N)c2ccccc21
C=CCN(CC=C)c1n2ccccc2nc1C(C#N)C(=O)OCCOC,FC1(F)CC=CC=C1,)C=CCNCC=C)c1n9c9cCcc22c11)C#N)C)=O)OCC9NOC=
COc1ccc2oc(=NO)c(C(=O)Nc3ccc(C)cc3)cc2c1,CC1=COCC(O)C1,cOc12ccc)2oc)=NO)c((C(=ONc34ccc(c)c)34()34(oc2c21
O=C(NN=Cc1ccco1)c1cc2ccccc2o1,O=Cc1ccon1,#O=NN=#Cc1ccco1(c11[PH]s2c1
COc1ccc2nccc(C(O)CCC3CCN(C4CC(c5cc(F)cc(F)c5OC)C4)CC3C(=O)O)c2c1,NC1C(O)C(N)C1F,COcccc2)nccc(C(O)CCC3232CCN(4C4C)c56cc(F(cc(F)c65OC)C4CC23C(=O)O)c2c1
OC(C[n+]1ccccc1)c1ccccc1,C1CC2C=CCC2=C1,oc[n+]1c1ccc1cccc[n+]cc
Cn1ncc(Cl)c1-c1cc(NC(=O)C(=O)c2cc(Br)cs2)ccc1OCCN,C1CC2(CC2)NN=C1,Cn1ncc((Cl)(c1#-c1c1c(NC)=O(C)=o)c1cc(Br(cs1)1ccoCCN
